Штрихкод;Номенклатура;;Габарит;Ед изм;Склад;Документ поступления;Номер;Дата;Количество;Стоимость;Поставщик
2000000009261;00291641182 Швеллер 14 У ГОСТ 8240-97/Ст3пс 2 ГОСТ 535-2005, н/дл;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000183 от 22.09.2017 23:59:59;183;22.09.2017 23:59;76;3883.60;АВАНГАРД-СПБ ООО
2000000009261;00291641182 Швеллер 14 У ГОСТ 8240-97/Ст3пс 2 ГОСТ 535-2005, н/дл;;;кг;Склад цех 14;Поступление товаров и услуг 00000000183 от 22.09.2017 23:59:59;183;22.09.2017 23:59;19.4;991.34;АВАНГАРД-СПБ ООО
2000000009278;00291641074 Швеллер 8 У ГОСТ 8240-97/Ст3пс 2 ГОСТ 535-2005, н/дл;;;кг;Склад цех 14;Поступление товаров и услуг 00000000183 от 22.09.2017 23:59:59;183;22.09.2017 23:59;19.6;1001.56;АВАНГАРД-СПБ ООО
2000000009278;00291641074 Швеллер 8 У ГОСТ 8240-97/Ст3пс 2 ГОСТ 535-2005, н/дл;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000183 от 22.09.2017 23:59:59;183;22.09.2017 23:59;43;2197.30;АВАНГАРД-СПБ ООО
2000000010601;00291708408 Швеллер 20 П ГОСТ 8240-97/Ст3пс 1 ГОСТ 535-2005 L=12000мм;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000200 от 19.10.2017 23:59:59;200;19.10.2017 23:59;109;6742.74;СТАЛЬКОМПЛЕКТ ООО
2000000014630;00291708408 Швеллер 20 П ГОСТ 8240-97/Ст3пс 1 ГОСТ 535-2005 L=12000мм;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000201 от 19.10.2017 23:59:59;201;19.10.2017 23:59;118;7299.48;СТАЛЬКОМПЛЕКТ ООО
2000000005355;20470400013 Датчик-реле температуры ТДМ-102-02-1-2 пон., уст.62, Lкап.2,5 ТУ 4218-003-97817222-12;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 210 от 26.12.2017 0:00:00;210;26.12.2017 0:00;5;42234.00;СПЗ ПАО
2000000007366;20470910005 Кран (536-35.700-02) 3-х ход. фл. сал. с Т-обр. пробкой ИТШЛ.491745.002-02;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001592 от 28.04.2018 23:59:59;0000-001592;28.04.2018 23:59;1;53884.00;АСКОЛЬД ПАО
2000000008394;20470710005 колонка (598-03.033-05) указат. бр. с цилиндр. стеклом и 2-мя кранами ИТШЛ.494521.004-04;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001592 от 28.04.2018 23:59:59;0000-001592;28.04.2018 23:59;1;85469.00;АСКОЛЬД ПАО
2000000010625;00234918802 Заготовка квадратная - 250 - 08Х17Н6Т-Ш ГОСТ 5632-2014;;;кг;Склад цех 11;Поступление товаров и услуг 238 от 22.12.2017 23:59:59;238;22.12.2017 23:59;2 842.00;1034488.00;РУСПОЛИМЕТ ПАО
2000000010625;00234918802 Заготовка квадратная - 250 - 08Х17Н6Т-Ш ГОСТ 5632-2014;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 238 от 22.12.2017 23:59:59;238;22.12.2017 23:59;6 843.00;2490852.00;РУСПОЛИМЕТ ПАО
2000000010755;00306184195 Уголок В - 50х50х5 - ГОСТ 8509-93/ 345 ГОСТ 19281-2014 н/д;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-002045 от 31.05.2018 0:00:00;0000-002045;31.05.2018 0:00;45;2322.00;СТАЛЬКОМПЛЕКТ ООО
2000000006345;20470120023 Комплект монтажных частей К3 для ТАМ-102С, ТАМ-102СВ ТУ 4218-144-00227471-2012;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002148 от 15.06.2018 14:56:52;0000-002148;15.06.2018 14:56;7;5380.80;СПЗ ПАО
2000000007304;904087 Термометр сопротивления ТСП/1-8040 ВП;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002708 от 20.07.2018 14:27:01;0000-002708;20.07.2018 14:27;48;998112.00;ЭТАЛОН  ЗАО НПК
2000000006321;20470100082 Клапан запорный (проходной, штуцерный, DN32, PN40, ИТШЛ.491111.019-01(521-01.472-01) ПЗ;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002150 от 15.06.2018 15:02:05;0000-002150;15.06.2018 15:02;1;13305.08;ФЛОТ-ИНВЕСТ ООО
2000000006369;20470730006 Шланг НПКФ.302643.017 МШФП-Н-50-160-800;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-000423 от 31.01.2018 0:00:00;0000-000423;31.01.2018 0:00;14;1651622.00;Судмаш НПО ООО
2000000013329;01631503454 Лента 65Г - ТШ - С - 0.5 х 260 ГОСТ 2283-79;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000212 от 14.11.2017 23:59:59;212;14.11.2017 23:59;10;6356.80;Альфа-Союз Пром ООО ПКФ
2000000014661;20010060004 Лист х/к 1х1250х2500 ГОСТ 16523-97 Ст08пс6;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;50;2630.50;ЛенСпецСталь ООО
2000000013305;20010060005 Лист х/к 1,5х1250х2500 ГОСТ 16523-97 Ст08пс;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;32;1683.24;ЛенСпецСталь ООО
2000000009292;20010060006 Лист х/к 2х1250х2500 ГОСТ 16523-97 Ст08пс6;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;48;2525.28;ЛенСпецСталь ООО
2000000013299;20010060007 Лист г/к 1,5х1250х2500 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;39;1981.72;ЛенСпецСталь ООО
2000000009308;20010060008 Лист г/к 2х1250х2500 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;101;4191.50;ЛенСпецСталь ООО
2000000009346;20010060009 Лист х/к 2х1250х2500 ГОСТ 16523-97 Ст20;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;50;2355.93;ЛенСпецСталь ООО
2000000009315;20010060010 Лист х/к 2,5х1250х2500 ГОСТ 16523-97 Ст08пс6;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;64;3359.99;ЛенСпецСталь ООО
2000000013312;20010060013 Лист г/к 3х1250х2500 ст10ХСНД ГОСТ 19281;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;75;3772.24;ЛенСпецСталь ООО
2000000014678;20010060014 Лист г/к 4х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;290;11078.89;ЛенСпецСталь ООО
2000000013336;20010060015 Лист г/к 5х1500х6000 ст3пс/сп5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;1 080.00;41222.93;ЛенСпецСталь ООО
2000000014685;20010060016 Лист г/к 6х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;424;15885.58;ЛенСпецСталь ООО
2000000014692;20010060021 Лист г/к 14х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;980;38070.41;ЛенСпецСталь ООО
2000000014654;20010060023 Лист г/к 18х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;1 250.00;48760.46;ЛенСпецСталь ООО
2000000009322;20010060025 Лист г/к 22х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;1 555.00;62278.92;ЛенСпецСталь ООО
2000000013343;20010060030 Лист г/к 45х1500х6000 ст3сп/пс1-5;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;3 200.00;130982.69;ЛенСпецСталь ООО
2000000009339;00594936488 Лист ПН - О - 50 х 1500 х 6000 ГОСТ 19903-2015/20 ГОСТ 1577-93;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000211 от 03.11.2017 15:35:36;211;03.11.2017 15:35;3 569.00;163024.28;ЛенСпецСталь ООО
2000000009353;00594936032 Лист Б - ПН - О - 4 х 1500 х 6000 ГОСТ 19903-2015/20 ГОСТ 1577-93;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000230 от 05.12.2017 16:27:07;230;05.12.2017 16:27;283;11367.95;ЛенСпецСталь ООО
2000000013466;00370331198 Круг В1 - НД - 24 ГОСТ 2590-2006/45 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;22;1292.06;БАЛТПРОМКОМПЛЕКТ ООО
2000000005386;20471030001 Насос аксиально-поршневой нерегулируемый 310.4.250.03.06.ОМ1 ТУ 4140-011-00239882-2006;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001526 от 26.04.2018 23:59:59;0000-001526;26.04.2018 23:59;1;174746.00;ПСМ ОАО
2000000014647;20160670002 Лист х/к 0,8х1250х2500 ст.08пс ГОСТ 19904-90;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000209 от 01.11.2017 23:59:59;209;01.11.2017 23:59;80;4216.27;ЛенСпецСталь ООО
2000000007311;20470040012 Гидроклапан давления АГ54-35М УХЛ4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000203 от 13.12.2017 15:06:58;203;13.12.2017 15:06;1;4474.58;НеоМарин ООО
2000000007373;20470100086 Клапан предохранительный КП-10-4 (настройка срабатывания 4,5 МПа (45 кгс/см2)) ИШУД.306562.008-02, И;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001799 от 21.05.2018 14:28:01;0000-001799;21.05.2018 14:28;1;222096.56;ОРИОН НПП ООО
